Timestamp,Heart Rate (BPM),Prosody Level Applied,Reference HR
2025-11-18 12:55:01.978931,62,1.00,59
2025-11-18 12:55:03.000369,62,1.00,59
2025-11-18 12:55:03.959350,62,1.00,59
2025-11-18 12:55:04.980491,62,1.00,59
2025-11-18 12:55:05.939043,62,1.00,59
2025-11-18 12:55:07.019664,63,1.00,59
2025-11-18 12:55:07.979636,65,1.00,59
2025-11-18 12:55:08.938947,65,1.00,59
2025-11-18 12:55:09.959374,66,1.00,59
2025-11-18 12:55:10.979555,66,1.00,59
2025-11-18 12:55:12.001486,66,1.00,59
2025-11-18 12:55:12.959467,67,1.00,59
2025-11-18 12:55:13.978227,67,1.00,59
2025-11-18 12:55:14.365928,67,1.00,59
2025-11-18 12:55:14.942988,68,1.00,59
2025-11-18 12:55:15.960783,68,1.00,59
2025-11-18 12:55:16.980673,67,1.00,59
2025-11-18 12:55:17.941179,66,1.00,59
2025-11-18 12:55:18.960277,65,1.00,59
2025-11-18 12:55:19.980610,64,1.00,59
2025-11-18 12:55:20.941806,63,1.00,59
2025-11-18 12:55:21.961256,62,1.00,59
2025-11-18 12:55:23.041389,62,1.00,59
2025-11-18 12:55:24.059189,62,1.00,59
2025-11-18 12:55:24.958974,62,1.00,59
2025-11-18 12:55:26.039246,63,1.00,59
2025-11-18 12:55:26.940098,64,1.00,59
2025-11-18 12:55:27.958534,65,1.00,59
2025-11-18 12:55:28.262373,65,1.60,59
2025-11-18 12:55:29.039324,65,1.60,59
2025-11-18 12:55:29.939080,66,1.60,59
2025-11-18 12:55:30.960498,67,1.60,59
2025-11-18 12:55:31.981427,68,1.60,59
2025-11-18 12:55:32.940506,67,1.60,59
2025-11-18 12:55:33.959839,67,1.60,59
2025-11-18 12:55:34.981100,66,1.60,59
2025-11-18 12:55:35.939816,65,1.60,59
2025-11-18 12:55:36.961597,64,1.60,59
2025-11-18 12:55:37.981240,62,1.60,59
2025-11-18 12:55:38.941723,61,1.60,59
2025-11-18 12:55:39.961175,60,1.60,59
2025-11-18 12:55:41.042029,59,1.60,59
2025-11-18 12:55:41.999591,58,1.60,59
2025-11-18 12:55:42.961031,57,1.60,59
2025-11-18 12:55:43.978785,57,1.60,59
2025-11-18 12:55:45.001021,57,1.60,59
2025-11-18 12:55:45.960009,57,1.60,59
2025-11-18 12:55:46.979636,56,1.60,59
2025-11-18 12:55:47.938817,56,1.60,59
2025-11-18 12:55:48.960249,56,1.60,59
2025-11-18 12:55:50.039070,56,1.60,59
2025-11-18 12:55:51.000595,57,1.60,59
2025-11-18 12:55:51.295132,57,1.00,59
2025-11-18 12:55:51.958160,57,1.00,59
2025-11-18 12:55:52.978061,57,1.00,59
2025-11-18 12:55:53.940479,57,1.00,59
2025-11-18 12:55:54.959927,58,1.00,59
2025-11-18 12:55:56.039280,58,1.00,59
2025-11-18 12:55:56.938433,57,1.00,59
2025-11-18 12:55:57.962989,57,1.00,59
2025-11-18 12:55:59.039172,56,1.00,59
2025-11-18 12:55:59.939708,56,1.00,59
2025-11-18 12:56:01.019547,55,1.00,59
2025-11-18 12:56:01.980511,54,1.00,59
2025-11-18 12:56:03.000336,54,1.00,59
2025-11-18 12:56:03.959541,53,1.00,59
