Timestamp,Heart Rate (BPM),Prosody Level Applied,Reference HR
2025-06-26 14:17:27.807984,80,1.70,72
2025-06-26 14:17:28.826824,82,1.70,72
2025-06-26 14:17:29.786085,83,1.70,72
2025-06-26 14:17:30.806582,83,1.70,72
2025-06-26 14:17:31.827277,84,1.70,72
2025-06-26 14:17:32.908244,83,1.70,72
2025-06-26 14:17:33.806442,82,1.70,72
2025-06-26 14:17:34.826344,81,1.70,72
2025-06-26 14:17:35.786853,81,1.70,72
2025-06-26 14:17:36.806422,81,1.70,72
2025-06-26 14:17:37.829227,82,1.70,72
2025-06-26 14:17:38.787283,83,1.70,72
2025-06-26 14:17:39.807806,83,1.70,72
2025-06-26 14:17:40.827748,83,1.70,72
2025-06-26 14:17:42.087158,82,1.70,72
2025-06-26 14:17:42.807996,81,1.70,72
2025-06-26 14:17:43.028246,81,1.80,72
2025-06-26 14:17:43.826946,81,1.80,72
2025-06-26 14:17:44.786441,80,1.80,72
2025-06-26 14:17:45.807706,79,1.80,72
2025-06-26 14:17:46.947241,78,1.80,72
2025-06-26 14:17:47.786935,77,1.80,72
2025-06-26 14:17:48.808114,75,1.80,72
2025-06-26 14:17:49.826646,74,1.80,72
2025-06-26 14:17:50.787587,74,1.80,72
2025-06-26 14:17:51.869285,74,1.80,72
2025-06-26 14:17:52.827431,74,1.80,72
2025-06-26 14:17:53.789290,74,1.80,72
2025-06-26 14:17:54.869793,74,1.80,72
2025-06-26 14:17:55.827484,74,1.80,72
2025-06-26 14:17:56.789388,74,1.80,72
2025-06-26 14:17:57.868493,74,1.80,72
2025-06-26 14:17:58.888191,74,1.80,72
2025-06-26 14:17:59.847279,75,1.80,72
2025-06-26 14:18:00.813787,75,1.80,72
2025-06-26 14:18:01.827707,75,1.80,72
2025-06-26 14:18:02.787305,76,1.80,72
2025-06-26 14:18:03.809659,76,1.80,72
2025-06-26 14:18:04.888332,77,1.80,72
2025-06-26 14:18:05.790974,78,1.80,72
2025-06-26 14:18:06.809326,80,1.80,72
2025-06-26 14:18:07.828054,81,1.80,72
2025-06-26 14:18:08.788462,81,1.80,72
2025-06-26 14:18:09.809276,82,1.80,72
2025-06-26 14:18:10.829567,81,1.80,72
2025-06-26 14:18:11.788345,81,1.80,72
2025-06-26 14:18:12.809179,80,1.80,72
2025-06-26 14:18:13.829372,79,1.80,72
2025-06-26 14:18:14.788116,79,1.80,72
2025-06-26 14:18:15.808452,79,1.80,72
2025-06-26 14:18:16.827927,80,1.80,72
2025-06-26 14:18:17.789174,80,1.80,72
2025-06-26 14:18:18.867586,81,1.80,72
2025-06-26 14:18:19.828977,81,1.80,72
2025-06-26 14:18:20.790152,81,1.80,72
2025-06-26 14:18:21.809962,81,1.80,72
2025-06-26 14:18:22.829685,82,1.80,72
2025-06-26 14:18:23.788233,82,1.80,72
2025-06-26 14:18:24.578616,82,1.90,72
2025-06-26 14:18:24.868060,82,1.90,72
2025-06-26 14:18:25.887524,81,1.90,72
2025-06-26 14:18:26.788410,79,1.90,72
2025-06-26 14:18:27.808819,78,1.90,72
2025-06-26 14:18:28.827910,76,1.90,72
2025-06-26 14:18:29.789354,75,1.90,72
2025-06-26 14:18:30.808516,74,1.90,72
2025-06-26 14:18:31.827697,73,1.90,72
2025-06-26 14:18:32.788915,74,1.90,72
2025-06-26 14:18:33.808595,74,1.90,72
2025-06-26 14:18:34.768807,74,1.90,72
2025-06-26 14:18:35.788733,74,1.90,72
2025-06-26 14:18:36.810006,73,1.90,72
2025-06-26 14:18:37.770985,73,1.90,72
2025-06-26 14:18:38.909491,74,1.90,72
2025-06-26 14:18:39.810808,74,1.90,72
2025-06-26 14:18:40.771800,75,1.90,72
2025-06-26 14:18:41.789558,76,1.90,72
2025-06-26 14:18:42.810426,76,1.90,72
2025-06-26 14:18:43.829176,76,1.90,72
2025-06-26 14:18:44.789621,77,1.90,72
2025-06-26 14:18:45.811043,77,1.90,72
2025-06-26 14:18:46.829128,78,1.90,72
2025-06-26 14:18:47.789705,78,1.90,72
2025-06-26 14:18:48.809410,78,1.90,72
2025-06-26 14:18:49.769022,78,1.90,72
2025-06-26 14:18:50.788682,77,1.90,72
2025-06-26 14:18:51.869161,77,1.90,72
2025-06-26 14:18:52.830647,77,1.90,72
2025-06-26 14:18:53.790406,77,1.90,72
2025-06-26 14:18:54.809372,77,1.90,72
2025-06-26 14:18:55.768416,78,1.90,72
2025-06-26 14:18:56.789391,78,1.90,72
2025-06-26 14:18:57.868946,77,1.90,72
2025-06-26 14:18:58.769125,77,1.90,72
2025-06-26 14:18:59.790362,77,1.90,72
2025-06-26 14:19:00.810438,76,1.90,72
2025-06-26 14:19:01.769546,76,1.90,72
2025-06-26 14:19:02.849361,76,1.90,72
2025-06-26 14:19:03.809577,76,1.90,72
2025-06-26 14:19:04.769598,76,1.90,72
2025-06-26 14:19:05.848618,76,1.90,72
2025-06-26 14:19:06.810276,76,1.90,72
2025-06-26 14:19:07.768223,77,1.90,72
2025-06-26 14:19:08.790224,77,1.90,72
2025-06-26 14:19:09.810840,78,1.90,72
2025-06-26 14:19:10.770727,79,1.90,72
2025-06-26 14:19:11.790612,80,1.90,72
2025-06-26 14:19:12.808356,81,1.90,72
2025-06-26 14:19:13.769738,82,1.90,72
2025-06-26 14:19:14.788291,83,1.90,72
2025-06-26 14:19:15.808665,83,1.90,72
2025-06-26 14:19:16.830672,84,1.90,72
2025-06-26 14:19:17.788227,85,1.90,72
2025-06-26 14:19:18.810865,85,1.90,72
2025-06-26 14:19:19.769528,86,1.90,72
2025-06-26 14:19:20.788130,86,1.90,72
2025-06-26 14:19:21.808983,86,1.90,72
2025-06-26 14:19:22.769269,86,1.90,72
2025-06-26 14:19:23.788250,86,1.90,72
2025-06-26 14:19:24.811554,85,1.90,72
2025-06-26 14:19:25.770769,85,1.90,72
2025-06-26 14:19:26.851667,86,1.90,72
2025-06-26 14:19:27.810354,86,1.90,72
2025-06-26 14:19:28.770146,86,1.90,72
2025-06-26 14:19:29.789784,86,1.90,72
2025-06-26 14:19:30.870560,85,1.90,72
2025-06-26 14:19:31.829989,84,1.90,72
2025-06-26 14:19:32.853446,83,1.90,72
2025-06-26 14:19:33.810900,82,1.90,72
2025-06-26 14:19:34.769455,80,1.90,72
2025-06-26 14:19:35.333406,80,2.00,72
2025-06-26 14:19:35.789499,80,2.00,72
2025-06-26 14:19:36.809725,78,2.00,72
2025-06-26 14:19:37.769944,77,2.00,72
2025-06-26 14:19:38.848495,76,2.00,72
2025-06-26 14:19:39.809768,75,2.00,72
2025-06-26 14:19:40.769935,75,2.00,72
2025-06-26 14:19:41.791016,74,2.00,72
2025-06-26 14:19:42.930412,75,2.00,72
2025-06-26 14:19:43.769548,75,2.00,72
2025-06-26 14:19:44.789855,75,2.00,72
2025-06-26 14:19:45.810641,75,2.00,72
2025-06-26 14:19:46.769869,76,2.00,72
2025-06-26 14:19:47.790658,76,2.00,72
2025-06-26 14:19:48.869118,77,2.00,72
2025-06-26 14:19:49.828971,78,2.00,72
2025-06-26 14:19:50.789850,77,2.00,72
2025-06-26 14:19:51.809670,77,2.00,72
2025-06-26 14:19:52.831135,76,2.00,72
2025-06-26 14:19:53.911610,75,2.00,72
2025-06-26 14:19:54.818254,75,2.00,72
2025-06-26 14:19:55.890402,74,2.00,72
2025-06-26 14:19:56.790025,74,2.00,72
2025-06-26 14:19:57.874738,74,2.00,72
2025-06-26 14:19:58.770610,74,2.00,72
2025-06-26 14:19:59.789539,74,2.00,72
2025-06-26 14:20:00.844954,74,2.00,72
2025-06-26 14:20:01.926455,74,2.00,72
2025-06-26 14:20:02.792517,74,2.00,72
2025-06-26 14:20:03.869374,74,2.00,72
2025-06-26 14:20:04.771431,74,2.00,72
2025-06-26 14:20:05.789844,74,2.00,72
2025-06-26 14:20:06.869088,74,2.00,72
2025-06-26 14:20:07.770830,75,2.00,72
2025-06-26 14:20:08.790057,75,2.00,72
2025-06-26 14:20:09.808878,75,2.00,72
2025-06-26 14:20:10.830430,76,2.00,72
2025-06-26 14:20:11.789290,76,2.00,72
2025-06-26 14:20:12.809193,77,2.00,72
2025-06-26 14:20:13.830191,77,2.00,72
2025-06-26 14:20:14.791098,77,2.00,72
2025-06-26 14:20:15.808932,78,2.00,72
2025-06-26 14:20:16.769673,78,2.00,72
2025-06-26 14:20:17.790411,78,2.00,72
2025-06-26 14:20:18.810494,79,2.00,72
2025-06-26 14:20:19.769101,80,2.00,72
2025-06-26 14:20:20.800760,81,2.00,72
2025-06-26 14:20:21.809292,82,2.00,72
2025-06-26 14:20:22.830475,83,2.00,72
2025-06-26 14:20:23.971075,84,2.00,72
2025-06-26 14:20:24.809687,85,2.00,72
2025-06-26 14:20:25.770225,86,2.00,72
2025-06-26 14:20:26.792378,86,2.00,72
2025-06-26 14:20:27.870748,86,2.00,72
2025-06-26 14:20:28.769210,86,2.00,72
2025-06-26 14:20:29.850295,87,2.00,72
2025-06-26 14:20:30.866376,87,2.00,72
2025-06-26 14:20:31.830479,87,2.00,72
2025-06-26 14:20:32.789398,87,2.00,72
2025-06-26 14:20:33.809349,86,2.00,72
2025-06-26 14:20:34.889701,85,2.00,72
2025-06-26 14:20:35.849347,84,2.00,72
2025-06-26 14:20:36.869621,85,2.00,72
2025-06-26 14:20:37.769518,85,2.00,72
2025-06-26 14:20:38.790379,86,2.00,72
2025-06-26 14:20:39.812074,86,2.00,72
2025-06-26 14:20:40.770630,86,2.00,72
2025-06-26 14:20:41.790886,85,2.00,72
